source_form,university,semester_raw,recent_sgpa_raw,cgpa_raw,result_satisfaction,attendance,weekly_study_time,study_style,topic_clarity,sleep_duration,stress_frequency,weekly_responsibilities,desired_department_match,distraction_frequency,study_environment,support_level,admission_satisfaction,career_expectation,routine_manageability,department,department_grouped,cgpa_band,recent_sgpa_band,recent_sgpa_imputed,admission_satisfaction_code,desired_department_match_code,result_satisfaction_code,attendance_code,weekly_study_time_code,study_style_code,topic_clarity_code,sleep_duration_code,stress_frequency_code,weekly_responsibilities_code,distraction_frequency_code,study_environment_code,support_level_code,routine_manageability_code,career_expectation_code,target_code,recent_sgpa_code,cgpa_midpoint,academic_progress,academic_year,discipline_index,wellbeing_index,environment_index,motivation_index,effective_study,focus_balance,load_pressure
kuet,KUET,7.0,3.50 - 3.74,3.50 - 3.74,Very dissatisfied,75-89%,7-10 hrs,Occasionally when necessary,About half,More than 8 hrs,Never,11-15 hrs,Not at all what I wanted,Sometimes,Neither good nor bad,Strong support,Very dissatisfied,Mostly,Difficult to manage,EEE,EEE,C2_3_50_to_3_74,C2_3_50_to_3_74,False,0,0,0,3,2,0,2,4,0,3,2,2,4,1,3,2,2,3.62,0.875,4,0.438,0.75,0.75,0.25,0.25,0.0,0.25
kuet,KUET,7.0,3.20 - 3.49,3.75+,Very dissatisfied,75-89%,11-15 hrs,Consistent throughout the semester,Almost nothing,7-8 hrs,Rarely,6-10 hrs,Close to what I wanted,Often,Somewhat distracting,Very little support,Very satisfied,Not at all,Very healthy and balanced,CE,CE,C3_3_75_plus,C1_3_20_to_3_49,False,4,3,0,3,3,4,0,3,1,2,3,1,1,4,0,3,1,3.87,0.875,4,0.688,0.833,0.25,0.583,0.0,0.0,-0.125
kuet,KUET,7.0,3.50 - 3.74,Below,Neutral,60-74%,More than 15 hrs,Mostly consistent routine,A little,5-6 hrs,Rarely,11-15 hrs,Close to what I wanted,Sometimes,Mostly suitable,Strong support,Neutral,Mostly,Difficult to manage,ME,ME,C0_below_3_20,C2_3_50_to_3_74,False,2,3,2,2,4,3,1,1,1,3,2,3,4,1,3,0,2,3.0,0.875,4,0.688,0.417,0.875,0.667,0.25,0.5,0.375
kuet,KUET,7.0,3.50 - 3.74,3.50 - 3.74,Very satisfied,60-74%,Less than 3 hrs,Mostly just before exams,About half,6-7 hrs,Often,None,"Yes, exactly what I wanted",Never,Excellent for focused study,Strong support,Very satisfied,Completely,Very healthy and balanced,IEM,IEM,C2_3_50_to_3_74,C2_3_50_to_3_74,False,4,4,4,2,0,1,2,2,3,0,0,4,4,4,4,2,2,3.62,0.875,4,0.438,0.583,1.0,1.0,0.0,0.0,-0.125
kuet,KUET,7.0,3.75+,3.2 - 3.49,Very dissatisfied,60-74%,7-10 hrs,Regularly but not every day,Almost nothing,7-8 hrs,Sometimes,More than 15 hrs,Not at all what I wanted,Often,Excellent for focused study,No support,Very dissatisfied,Mostly,Difficult to manage,CE,CE,C1_3_20_to_3_49,C3_3_75_plus,False,0,0,0,2,2,2,0,3,2,4,3,4,0,1,3,1,3,3.35,0.875,4,0.438,0.5,0.5,0.25,0.0,-0.25,0.625
kuet,KUET,7.0,3.50 - 3.74,Below,Neutral,75-89%,3-6 hrs,Consistent throughout the semester,Almost everything,7-8 hrs,Almost always,1-5 hrs,Not at all what I wanted,Almost every day,Neither good nor bad,Very little support,Very dissatisfied,Not at all,Completely unmanageable,ME,ME,C0_below_3_20,C2_3_50_to_3_74,False,0,0,2,3,1,4,4,3,4,1,4,2,1,0,0,0,2,3.0,0.875,4,0.5,0.25,0.375,0.0,0.25,-0.75,0.625
kuet,KUET,7.0,3.20 - 3.49,Below,Very dissatisfied,75-89%,7-10 hrs,Consistent throughout the semester,About half,5-6 hrs,Almost always,6-10 hrs,Close to what I wanted,Almost every day,Mostly suitable,Good support,Very dissatisfied,Completely,Very healthy and balanced,EEE,EEE,C0_below_3_20,C1_3_20_to_3_49,False,0,3,0,3,2,4,2,1,4,2,4,3,3,4,4,0,1,3.0,0.875,4,0.562,0.417,0.75,0.583,0.25,-0.5,0.25
kuet,KUET,7.0,3.75+,3.50 - 3.74,Very dissatisfied,60-74%,7-10 hrs,Mostly just before exams,About half,5-6 hrs,Sometimes,1-5 hrs,Mostly different,Often,Mostly suitable,Very little support,Very satisfied,Somewhat,Completely unmanageable,BECM,BECM,C2_3_50_to_3_74,C3_3_75_plus,False,4,1,0,2,2,1,2,1,2,1,3,3,1,0,2,2,3,3.62,0.875,4,0.375,0.25,0.5,0.583,0.25,-0.25,0.375
kuet,KUET,7.0,3.75+,3.75+,Very dissatisfied,60-74%,3-6 hrs,Occasionally when necessary,About half,7-8 hrs,Almost always,6-10 hrs,Close to what I wanted,Sometimes,Very distracting,No support,Very dissatisfied,Completely,Difficult to manage,ME,ME,C3_3_75_plus,C3_3_75_plus,False,0,3,0,2,1,0,2,3,4,2,2,0,0,1,4,3,3,3.87,0.875,4,0.312,0.333,0.0,0.583,0.125,-0.25,0.625
kuet,KUET,7.0,3.75+,3.75+,Very dissatisfied,75-89%,11-15 hrs,Mostly just before exams,Almost everything,5-6 hrs,Sometimes,More than 15 hrs,Mostly different,Sometimes,Neither good nor bad,Some support,Very dissatisfied,Slightly,Mostly manageable,EEE,EEE,C3_3_75_plus,C3_3_75_plus,False,0,1,0,3,3,1,4,1,2,4,2,2,2,3,1,3,3,3.87,0.875,4,0.562,0.5,0.5,0.167,0.75,0.25,0.375
kuet,KUET,7.0,Below,Below,Very dissatisfied,75-89%,11-15 hrs,Occasionally when necessary,Almost nothing,Less than 5 hrs,Almost always,More than 15 hrs,Somewhat different,Never,Excellent for focused study,No support,Very dissatisfied,Mostly,Average,CE,CE,C0_below_3_20,C0_below_3_20,False,0,2,0,3,3,0,0,0,4,4,0,4,0,2,3,0,0,3.0,0.875,4,0.625,0.167,0.5,0.417,0.0,0.75,0.75
kuet,KUET,7.0,3.75+,Below,Very dissatisfied,75-89%,Less than 3 hrs,Mostly consistent routine,Almost everything,5-6 hrs,Almost always,6-10 hrs,"Yes, exactly what I wanted",Almost every day,Very distracting,No support,Very satisfied,Slightly,Average,CSE,CSE,C0_below_3_20,C3_3_75_plus,False,4,4,0,3,0,3,4,1,4,2,4,0,0,2,1,0,3,3.0,0.875,4,0.375,0.25,0.0,0.75,0.0,-1.0,0.5
kuet,KUET,7.0,3.75+,3.2 - 3.49,Very dissatisfied,90% or more,11-15 hrs,Occasionally when necessary,Most of it,Less than 5 hrs,Sometimes,None,Mostly different,Sometimes,Mostly suitable,No support,Very dissatisfied,Completely,Average,TE,TE,C1_3_20_to_3_49,C3_3_75_plus,False,0,1,0,4,3,0,3,0,2,0,2,3,0,2,4,1,3,3.35,0.875,4,0.562,0.333,0.375,0.417,0.562,0.25,0.0
kuet,KUET,7.0,Below,Below,Neutral,90% or more,11-15 hrs,Mostly consistent routine,Almost nothing,6-7 hrs,Never,None,Not at all what I wanted,Sometimes,Neither good nor bad,No support,Very dissatisfied,Slightly,Mostly manageable,URP,URP,C0_below_3_20,C0_below_3_20,False,0,0,2,4,3,3,0,2,0,0,2,2,0,3,1,0,0,3.0,0.875,4,0.75,0.75,0.25,0.083,0.0,0.25,-0.375
kuet,KUET,7.0,3.75+,Below,Very dissatisfied,60-74%,3-6 hrs,Regularly but not every day,Almost everything,Less than 5 hrs,Often,11-15 hrs,"Yes, exactly what I wanted",Rarely,Somewhat distracting,Very little support,Very satisfied,Not at all,Mostly manageable,CE,CE,C0_below_3_20,C3_3_75_plus,False,4,4,0,2,1,2,4,0,3,3,1,1,1,3,0,0,3,3.0,0.875,4,0.5,0.333,0.25,0.667,0.25,0.0,0.375
kuet,KUET,7.0,3.50 - 3.74,3.75+,Very dissatisfied,75-89%,3-6 hrs,Mostly just before exams,About half,6-7 hrs,Rarely,11-15 hrs,Not at all what I wanted,Almost every day,Excellent for focused study,No support,Very satisfied,Slightly,Very healthy and balanced,IEM,IEM,C3_3_75_plus,C2_3_50_to_3_74,False,4,0,0,3,1,1,2,2,1,3,4,4,0,4,1,3,2,3.87,0.875,4,0.312,0.75,0.5,0.417,0.125,-0.75,0.0
kuet,KUET,7.0,Below,Below,Very dissatisfied,75-89%,7-10 hrs,Occasionally when necessary,About half,More than 8 hrs,Almost always,More than 15 hrs,Not at all what I wanted,Almost every day,Mostly suitable,No support,Neutral,Mostly,Very healthy and balanced,MSE,MSE,C0_below_3_20,C0_below_3_20,False,2,0,0,3,2,0,2,4,4,4,4,3,0,4,3,0,0,3.0,0.875,4,0.312,0.667,0.375,0.417,0.25,-0.5,0.5
kuet,KUET,7.0,3.50 - 3.74,3.75+,Very dissatisfied,75-89%,7-10 hrs,Mostly consistent routine,Almost nothing,7-8 hrs,Rarely,1-5 hrs,Close to what I wanted,Almost every day,Neither good nor bad,Very little support,Very satisfied,Completely,Difficult to manage,CE,CE,C3_3_75_plus,C2_3_50_to_3_74,False,4,3,0,3,2,3,0,3,1,1,4,2,1,1,4,3,2,3.87,0.875,4,0.5,0.583,0.375,0.917,0.0,-0.5,0.125
kuet,KUET,7.0,Below,3.50 - 3.74,Very dissatisfied,90% or more,More than 15 hrs,Regularly but not every day,Almost nothing,More than 8 hrs,Rarely,11-15 hrs,Somewhat different,Almost every day,Mostly suitable,Strong support,Very dissatisfied,Completely,Mostly manageable,TE,TE,C2_3_50_to_3_74,C0_below_3_20,False,0,2,0,4,4,2,0,4,1,3,4,3,4,3,4,2,0,3.62,0.875,4,0.625,0.833,0.875,0.5,0.0,0.0,0.125
kuet,KUET,7.0,Below,3.2 - 3.49,Very dissatisfied,60-74%,3-6 hrs,Occasionally when necessary,Almost nothing,More than 8 hrs,Rarely,None,Close to what I wanted,Often,Excellent for focused study,No support,Very satisfied,Mostly,Average,ME,ME,C1_3_20_to_3_49,C0_below_3_20,False,4,3,0,2,1,0,0,4,1,0,3,4,0,2,3,1,0,3.35,0.875,4,0.25,0.75,0.5,0.833,0.0,-0.5,-0.125
kuet,KUET,7.0,3.20 - 3.49,3.75+,Very dissatisfied,75-89%,Less than 3 hrs,Occasionally when necessary,Almost everything,6-7 hrs,Never,None,Somewhat different,Sometimes,Somewhat distracting,Strong support,Neutral,Slightly,Difficult to manage,BECM,BECM,C3_3_75_plus,C1_3_20_to_3_49,False,2,2,0,3,0,0,4,2,0,0,2,1,4,1,1,3,1,3.87,0.875,4,0.312,0.583,0.625,0.417,0.0,-0.5,-0.125
kuet,KUET,7.0,Below,3.75+,Neutral,75-89%,3-6 hrs,Occasionally when necessary,About half,6-7 hrs,Almost always,11-15 hrs,Close to what I wanted,Rarely,Neither good nor bad,Some support,Very dissatisfied,Slightly,Difficult to manage,ChE,ChE,C3_3_75_plus,C0_below_3_20,False,0,3,2,3,1,0,2,2,4,3,1,2,2,1,1,3,0,3.87,0.875,4,0.438,0.25,0.5,0.333,0.125,0.0,0.75
kuet,KUET,7.0,3.20 - 3.49,Below,Neutral,60-74%,3-6 hrs,Regularly but not every day,About half,6-7 hrs,Never,1-5 hrs,Not at all what I wanted,Sometimes,Excellent for focused study,Strong support,Very dissatisfied,Not at all,Completely unmanageable,MTE,MTE,C0_below_3_20,C1_3_20_to_3_49,False,0,0,2,2,1,2,2,2,0,1,2,4,4,0,0,0,1,3.0,0.875,4,0.438,0.5,1.0,0.0,0.125,-0.25,0.125
kuet,KUET,7.0,3.75+,Below,Neutral,75-89%,Less than 3 hrs,Occasionally when necessary,A little,Less than 5 hrs,Rarely,11-15 hrs,Close to what I wanted,Never,Mostly suitable,No support,Very dissatisfied,Not at all,Difficult to manage,ME,ME,C0_below_3_20,C3_3_75_plus,False,0,3,2,3,0,0,1,0,1,3,0,3,0,1,0,0,3,3.0,0.875,4,0.438,0.333,0.375,0.25,0.0,0.0,0.375
kuet,KUET,7.0,Below,3.50 - 3.74,Very dissatisfied,60-74%,More than 15 hrs,Regularly but not every day,About half,More than 8 hrs,Rarely,1-5 hrs,Somewhat different,Often,Somewhat distracting,Very little support,Very dissatisfied,Somewhat,Difficult to manage,URP,URP,C2_3_50_to_3_74,C0_below_3_20,False,0,2,0,2,4,2,2,4,1,1,3,1,1,1,2,2,0,3.62,0.875,4,0.562,0.667,0.25,0.333,0.5,0.25,0.125
kuet,KUET,7.0,3.75+,Below,Neutral,90% or more,7-10 hrs,Mostly consistent routine,Almost everything,Less than 5 hrs,Rarely,6-10 hrs,"Yes, exactly what I wanted",Never,Somewhat distracting,Good support,Very dissatisfied,Somewhat,Mostly manageable,ARCH,ARCH,C0_below_3_20,C3_3_75_plus,False,0,4,2,4,2,3,4,0,1,2,0,1,3,3,2,0,3,3.0,0.875,4,0.812,0.5,0.5,0.5,0.5,0.5,0.0
kuet,KUET,7.0,3.20 - 3.49,3.2 - 3.49,Very dissatisfied,75-89%,3-6 hrs,Regularly but not every day,A little,Less than 5 hrs,Rarely,None,"Yes, exactly what I wanted",Often,Very distracting,Some support,Very dissatisfied,Somewhat,Difficult to manage,CE,CE,C1_3_20_to_3_49,C1_3_20_to_3_49,False,0,4,0,3,1,2,1,0,1,0,3,0,2,1,2,1,1,3.35,0.875,4,0.438,0.333,0.25,0.5,0.062,-0.5,0.0
kuet,KUET,7.0,3.75+,Below,Very dissatisfied,75-89%,More than 15 hrs,Occasionally when necessary,Almost everything,5-6 hrs,Rarely,11-15 hrs,Mostly different,Almost every day,Very distracting,No support,Very dissatisfied,Not at all,Very healthy and balanced,EEE,EEE,C0_below_3_20,C3_3_75_plus,False,0,1,0,3,4,0,4,1,1,3,4,0,0,4,0,0,3,3.0,0.875,4,0.438,0.667,0.0,0.083,1.0,0.0,0.0
kuet,KUET,7.0,3.75+,3.50 - 3.74,Very satisfied,60-74%,Less than 3 hrs,Regularly but not every day,Most of it,7-8 hrs,Sometimes,11-15 hrs,Not at all what I wanted,Rarely,Mostly suitable,Good support,Very dissatisfied,Slightly,Average,CSE,CSE,C2_3_50_to_3_74,C3_3_75_plus,False,0,0,4,2,0,2,3,3,2,3,1,3,3,2,1,2,3,3.62,0.875,4,0.438,0.583,0.75,0.083,0.0,-0.25,0.375
kuet,KUET,7.0,Below,3.50 - 3.74,Neutral,60-74%,More than 15 hrs,Mostly consistent routine,About half,More than 8 hrs,Rarely,More than 15 hrs,Somewhat different,Never,Mostly suitable,Good support,Very satisfied,Mostly,Very healthy and balanced,MSE,MSE,C2_3_50_to_3_74,C0_below_3_20,False,4,2,2,2,4,3,2,4,1,4,0,3,3,4,3,2,0,3.62,0.875,4,0.812,0.917,0.75,0.75,0.5,1.0,0.125
kuet,KUET,7.0,3.20 - 3.49,3.75+,Neutral,90% or more,7-10 hrs,Mostly consistent routine,Almost nothing,6-7 hrs,Almost always,More than 15 hrs,Close to what I wanted,Almost every day,Mostly suitable,Very little support,Very satisfied,Not at all,Mostly manageable,EEE,EEE,C3_3_75_plus,C1_3_20_to_3_49,False,4,3,2,4,2,3,0,2,4,4,4,3,1,3,0,3,1,3.87,0.875,4,0.562,0.417,0.5,0.583,0.0,-0.5,0.625
kuet,KUET,7.0,Below,3.2 - 3.49,Very satisfied,60-74%,Less than 3 hrs,Regularly but not every day,Almost everything,More than 8 hrs,Rarely,11-15 hrs,Close to what I wanted,Often,Somewhat distracting,Strong support,Neutral,Somewhat,Mostly manageable,BECM,BECM,C1_3_20_to_3_49,C0_below_3_20,False,2,3,4,2,0,2,4,4,1,3,3,1,4,3,2,1,0,3.35,0.875,4,0.312,0.833,0.625,0.583,0.0,-0.75,0.125
kuet,KUET,7.0,3.75+,3.75+,Very dissatisfied,75-89%,11-15 hrs,Mostly just before exams,Almost everything,7-8 hrs,Never,6-10 hrs,Not at all what I wanted,Never,Somewhat distracting,Very little support,Very dissatisfied,Completely,Difficult to manage,LE,LE,C3_3_75_plus,C3_3_75_plus,False,0,0,0,3,3,1,4,3,0,2,0,1,1,1,4,3,3,3.87,0.875,4,0.688,0.667,0.25,0.333,0.75,0.75,0.125
kuet,KUET,7.0,3.75+,Below,Very dissatisfied,60-74%,11-15 hrs,Mostly consistent routine,About half,7-8 hrs,Almost always,None,Somewhat different,Sometimes,Neither good nor bad,Good support,Very satisfied,Slightly,Completely unmanageable,EEE,EEE,C0_below_3_20,C3_3_75_plus,False,4,2,0,2,3,3,2,3,4,0,2,2,3,0,1,0,3,3.0,0.875,4,0.625,0.25,0.625,0.583,0.375,0.25,0.5
kuet,KUET,7.0,3.50 - 3.74,3.50 - 3.74,Very satisfied,75-89%,7-10 hrs,Consistent throughout the semester,A little,5-6 hrs,Sometimes,6-10 hrs,Somewhat different,Rarely,Mostly suitable,Good support,Very dissatisfied,Slightly,Difficult to manage,BME,BME,C2_3_50_to_3_74,C2_3_50_to_3_74,False,0,2,4,3,2,4,1,1,2,2,1,3,3,1,1,2,2,3.62,0.875,4,0.75,0.333,0.75,0.25,0.125,0.25,0.375
kuet,KUET,7.0,Below,3.2 - 3.49,Neutral,90% or more,3-6 hrs,Consistent throughout the semester,Almost everything,7-8 hrs,Never,1-5 hrs,Mostly different,Never,Very distracting,No support,Very dissatisfied,Somewhat,Difficult to manage,LE,LE,C1_3_20_to_3_49,C0_below_3_20,False,0,1,2,4,1,4,4,3,0,1,0,0,0,1,2,1,0,3.35,0.875,4,0.812,0.667,0.0,0.25,0.25,0.25,0.0
kuet,KUET,7.0,3.50 - 3.74,3.50 - 3.74,Very satisfied,60-74%,7-10 hrs,Occasionally when necessary,A little,7-8 hrs,Often,1-5 hrs,Mostly different,Often,Somewhat distracting,Some support,Very satisfied,Slightly,Difficult to manage,ESE,ESE,C2_3_50_to_3_74,C2_3_50_to_3_74,False,4,1,4,2,2,0,1,3,3,1,3,1,2,1,1,2,2,3.62,0.875,4,0.312,0.417,0.375,0.5,0.125,-0.25,0.375
kuet,KUET,7.0,Below,3.75+,Very dissatisfied,60-74%,3-6 hrs,Mostly consistent routine,Almost nothing,7-8 hrs,Sometimes,1-5 hrs,Somewhat different,Sometimes,Somewhat distracting,Strong support,Very dissatisfied,Mostly,Difficult to manage,ME,ME,C3_3_75_plus,C0_below_3_20,False,0,2,0,2,1,3,0,3,2,1,2,1,4,1,3,3,0,3.87,0.875,4,0.5,0.5,0.625,0.417,0.0,-0.25,0.25
kuet,KUET,7.0,Below,3.50 - 3.74,Very dissatisfied,90% or more,Less than 3 hrs,Regularly but not every day,Almost everything,6-7 hrs,Never,6-10 hrs,Somewhat different,Often,Very distracting,Very little support,Very dissatisfied,Completely,Completely unmanageable,IEM,IEM,C2_3_50_to_3_74,C0_below_3_20,False,0,2,0,4,0,2,4,2,0,2,3,0,1,0,4,2,0,3.62,0.875,4,0.438,0.5,0.125,0.5,0.0,-0.75,0.25
kuet,KUET,7.0,Below,3.50 - 3.74,Very dissatisfied,75-89%,11-15 hrs,Consistent throughout the semester,A little,More than 8 hrs,Sometimes,11-15 hrs,"Yes, exactly what I wanted",Often,Somewhat distracting,Good support,Very dissatisfied,Somewhat,Difficult to manage,URP,URP,C2_3_50_to_3_74,C0_below_3_20,False,0,4,0,3,3,4,1,4,2,3,3,1,3,1,2,2,0,3.62,0.875,4,0.688,0.583,0.5,0.5,0.188,0.0,0.5
kuet,KUET,7.0,3.20 - 3.49,3.75+,Very dissatisfied,60-74%,3-6 hrs,Consistent throughout the semester,About half,6-7 hrs,Sometimes,6-10 hrs,Somewhat different,Never,Mostly suitable,No support,Very dissatisfied,Slightly,Average,EEE,EEE,C3_3_75_plus,C1_3_20_to_3_49,False,0,2,0,2,1,4,2,2,2,2,0,3,0,2,1,3,1,3.87,0.875,4,0.688,0.5,0.375,0.25,0.125,0.25,0.25
kuet,KUET,7.0,3.75+,3.2 - 3.49,Very dissatisfied,75-89%,Less than 3 hrs,Occasionally when necessary,Almost everything,Less than 5 hrs,Sometimes,More than 15 hrs,Mostly different,Almost every day,Neither good nor bad,No support,Very dissatisfied,Completely,Difficult to manage,CSE,CSE,C1_3_20_to_3_49,C3_3_75_plus,False,0,1,0,3,0,0,4,0,2,4,4,2,0,1,4,1,3,3.35,0.875,4,0.188,0.25,0.25,0.417,0.0,-1.0,0.625
kuet,KUET,7.0,3.20 - 3.49,3.75+,Very satisfied,90% or more,Less than 3 hrs,Mostly just before exams,Almost everything,5-6 hrs,Sometimes,None,Somewhat different,Never,Excellent for focused study,Some support,Neutral,Not at all,Mostly manageable,IEM,IEM,C3_3_75_plus,C1_3_20_to_3_49,False,2,2,4,4,0,1,4,1,2,0,0,4,2,3,0,3,1,3.87,0.875,4,0.562,0.5,0.75,0.333,0.0,0.0,-0.125
kuet,KUET,7.0,3.75+,3.2 - 3.49,Very satisfied,60-74%,Less than 3 hrs,Consistent throughout the semester,About half,Less than 5 hrs,Sometimes,More than 15 hrs,Mostly different,Often,Excellent for focused study,Some support,Very satisfied,Slightly,Average,ESE,ESE,C1_3_20_to_3_49,C3_3_75_plus,False,4,1,4,2,0,4,2,0,2,4,3,4,2,2,1,1,3,3.35,0.875,4,0.438,0.333,0.75,0.5,0.0,-0.75,0.5
kuet,KUET,7.0,3.75+,3.50 - 3.74,Very dissatisfied,60-74%,Less than 3 hrs,Mostly consistent routine,About half,More than 8 hrs,Almost always,11-15 hrs,"Yes, exactly what I wanted",Often,Neither good nor bad,Strong support,Neutral,Not at all,Average,BECM,BECM,C2_3_50_to_3_74,C3_3_75_plus,False,2,4,0,2,0,3,2,4,4,3,3,2,4,2,0,2,3,3.62,0.875,4,0.375,0.5,0.75,0.5,0.0,-0.75,0.625
kuet,KUET,7.0,3.75+,3.75+,Very dissatisfied,75-89%,11-15 hrs,Consistent throughout the semester,A little,More than 8 hrs,Often,1-5 hrs,Not at all what I wanted,Rarely,Somewhat distracting,No support,Very dissatisfied,Completely,Difficult to manage,MSE,MSE,C3_3_75_plus,C3_3_75_plus,False,0,0,0,3,3,4,1,4,3,1,1,1,0,1,4,3,3,3.87,0.875,4,0.812,0.5,0.125,0.333,0.188,0.5,0.375
kuet,KUET,7.0,3.20 - 3.49,3.2 - 3.49,Very dissatisfied,90% or more,More than 15 hrs,Mostly consistent routine,Most of it,5-6 hrs,Never,6-10 hrs,"Yes, exactly what I wanted",Often,Neither good nor bad,Very little support,Very dissatisfied,Somewhat,Mostly manageable,EEE,EEE,C1_3_20_to_3_49,C1_3_20_to_3_49,False,0,4,0,4,4,3,3,1,0,2,3,2,1,3,2,1,1,3.35,0.875,4,0.75,0.667,0.375,0.5,0.75,0.25,-0.125
kuet,KUET,7.0,Below,Below,Very dissatisfied,90% or more,11-15 hrs,Regularly but not every day,About half,5-6 hrs,Rarely,1-5 hrs,Close to what I wanted,Almost every day,Somewhat distracting,Some support,Very dissatisfied,Slightly,Very healthy and balanced,TE,TE,C0_below_3_20,C0_below_3_20,False,0,3,0,4,3,2,2,1,1,1,4,1,2,4,1,0,0,3.0,0.875,4,0.562,0.667,0.375,0.333,0.375,-0.25,-0.25
kuet,KUET,7.0,3.20 - 3.49,3.50 - 3.74,Neutral,75-89%,More than 15 hrs,Occasionally when necessary,About half,More than 8 hrs,Often,None,Somewhat different,Often,Excellent for focused study,Good support,Neutral,Not at all,Average,ME,ME,C2_3_50_to_3_74,C1_3_20_to_3_49,False,2,2,2,3,4,0,2,4,3,0,3,4,3,2,0,2,1,3.62,0.875,4,0.5,0.583,0.875,0.333,0.5,0.25,0.125
kuet,KUET,7.0,Below,3.50 - 3.74,Very dissatisfied,90% or more,7-10 hrs,Regularly but not every day,Most of it,5-6 hrs,Almost always,More than 15 hrs,Mostly different,Sometimes,Neither good nor bad,Some support,Very dissatisfied,Not at all,Mostly manageable,LE,LE,C2_3_50_to_3_74,C0_below_3_20,False,0,1,0,4,2,2,3,1,4,4,2,2,2,3,0,2,0,3.62,0.875,4,0.625,0.333,0.5,0.083,0.375,0.0,0.625
kuet,KUET,7.0,3.20 - 3.49,3.75+,Very dissatisfied,60-74%,7-10 hrs,Mostly just before exams,A little,7-8 hrs,Rarely,6-10 hrs,Close to what I wanted,Sometimes,Mostly suitable,Strong support,Very dissatisfied,Somewhat,Very healthy and balanced,IEM,IEM,C3_3_75_plus,C1_3_20_to_3_49,False,0,3,0,2,2,1,1,3,1,2,2,3,4,4,2,3,1,3.87,0.875,4,0.438,0.833,0.875,0.417,0.125,0.0,-0.125
kuet,KUET,7.0,3.20 - 3.49,3.50 - 3.74,Very dissatisfied,60-74%,More than 15 hrs,Regularly but not every day,About half,More than 8 hrs,Often,None,Not at all what I wanted,Rarely,Very distracting,No support,Very dissatisfied,Mostly,Very healthy and balanced,ARCH,ARCH,C2_3_50_to_3_74,C1_3_20_to_3_49,False,0,0,0,2,4,2,2,4,3,0,1,0,0,4,3,2,1,3.62,0.875,4,0.688,0.75,0.0,0.25,0.5,0.75,-0.125
kuet,KUET,7.0,3.50 - 3.74,Below,Very satisfied,60-74%,More than 15 hrs,Regularly but not every day,About half,5-6 hrs,Never,6-10 hrs,"Yes, exactly what I wanted",Sometimes,Excellent for focused study,Good support,Very dissatisfied,Slightly,Completely unmanageable,CE,CE,C0_below_3_20,C2_3_50_to_3_74,False,0,4,4,2,4,2,2,1,0,2,2,4,3,0,1,0,2,3.0,0.875,4,0.625,0.417,0.875,0.417,0.5,0.5,0.25
kuet,KUET,7.0,3.75+,3.75+,Very dissatisfied,75-89%,11-15 hrs,Mostly consistent routine,Most of it,7-8 hrs,Sometimes,6-10 hrs,Mostly different,Often,Somewhat distracting,No support,Very satisfied,Completely,Very healthy and balanced,ME,ME,C3_3_75_plus,C3_3_75_plus,False,4,1,0,3,3,3,3,3,2,2,3,1,0,4,4,3,3,3.87,0.875,4,0.625,0.75,0.125,0.75,0.562,0.0,0.0
kuet,KUET,7.0,Below,Below,Very dissatisfied,75-89%,7-10 hrs,Occasionally when necessary,Almost everything,6-7 hrs,Almost always,11-15 hrs,Mostly different,Sometimes,Mostly suitable,Good support,Very dissatisfied,Slightly,Completely unmanageable,ME,ME,C0_below_3_20,C0_below_3_20,False,0,1,0,3,2,0,4,2,4,3,2,3,3,0,1,0,0,3.0,0.875,4,0.438,0.167,0.75,0.167,0.5,0.0,0.875
kuet,KUET,7.0,Below,3.50 - 3.74,Very dissatisfied,60-74%,11-15 hrs,Consistent throughout the semester,Almost nothing,7-8 hrs,Often,11-15 hrs,Not at all what I wanted,Rarely,Excellent for focused study,Very little support,Neutral,Slightly,Average,LE,LE,C2_3_50_to_3_74,C0_below_3_20,False,2,0,0,2,3,4,0,3,3,3,1,4,1,2,1,2,0,3.62,0.875,4,0.75,0.5,0.625,0.25,0.0,0.5,0.5
kuet,KUET,7.0,Below,3.50 - 3.74,Very satisfied,90% or more,Less than 3 hrs,Mostly just before exams,About half,5-6 hrs,Never,More than 15 hrs,Somewhat different,Often,Somewhat distracting,Some support,Neutral,Slightly,Completely unmanageable,CE,CE,C2_3_50_to_3_74,C0_below_3_20,False,2,2,4,4,0,1,2,1,0,4,3,1,2,0,1,2,0,3.62,0.875,4,0.375,0.417,0.375,0.417,0.0,-0.75,0.5
kuet,KUET,7.0,3.50 - 3.74,3.75+,Very dissatisfied,60-74%,11-15 hrs,Regularly but not every day,A little,7-8 hrs,Rarely,More than 15 hrs,Somewhat different,Almost every day,Excellent for focused study,Good support,Very satisfied,Somewhat,Average,MTE,MTE,C3_3_75_plus,C2_3_50_to_3_74,False,4,2,0,2,3,2,1,3,1,4,4,4,3,2,2,3,2,3.87,0.875,4,0.438,0.667,0.875,0.667,0.188,-0.25,0.375
